Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
NMRD,Nemaura Medical Inc.,5.0621,105333938.4,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nmrd
NMRK,"Newmark Group, Inc.",3.51,631522043.1,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/nmrk
NMS,Nuveen Minnesota Quality Municipal Income Fund,12.83,74188012.38,,2014.0,,,https://old.nasdaq.com/symbol/nms
NMT,Nuveen Massachusetts Municipal Income Fund,13.4769,125641783.0,,,,,https://old.nasdaq.com/symbol/nmt
NMY,Nuveen Maryland Quality Municipal Income Fund,12.45,287590816.8,,1993.0,,,https://old.nasdaq.com/symbol/nmy
NMZ,Nuveen Municipal High Income Opportunity Fund,12.59,992369823.5,,2003.0,,,https://old.nasdaq.com/symbol/nmz
NNA,Navios Maritime Acquisition Corporation,5.37,85240109.67,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nna
NNBR,"NN, Inc.",2.41,103068874.9,,1994.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/nnbr
NNDM,Nano Dimension Ltd.,1.24,2348381.44,1893856.0,,Technology,Electrical Products,https://old.nasdaq.com/symbol/nndm
NNI,"Nelnet, Inc.",42.91,1710121623.0,,2003.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni
NNN,National Retail Properties,30.01,5160607799.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn
NNN^F,National Retail Properties,23.6688,0.0,,,,,https://old.nasdaq.com/symbol/nnn^f
NNVC,"NanoViricides, Inc.",5.74,42521667.44,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/nnvc
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.38,142869500.2,,1988.0,,,https://old.nasdaq.com/symbol/nny
NOA,North American Construction Group Ltd.,4.46,143315111.2,,2006.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/noa
NOAH,Noah Holdings Ltd.,24.24,1489834129.0,,2010.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/noah
NOC,Northrop Grumman Corporation,343.91,57533804756.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/noc
NODK,"NI Holdings, Inc.",12.22,270298823.6,,2017.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/nodk
NOG,"Northern Oil and Gas, Inc.",0.6725,273049125.2,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nog
NOK,Nokia Corporation,3.44,19329122640.0,,1994.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/nok
NOM,Nuveen Missouri Quality Municipal Income Fund,14.0,32836916.0,,1993.0,,,https://old.nasdaq.com/symbol/nom
NOMD,Nomad Foods Limited,20.58,4139211091.0,,2016.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/nomd
NOV,"National Oilwell Varco, Inc.",11.5,4464561936.0,,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov
NOVA,Sunnova Energy International Inc.,11.12,934369809.4,,2019.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nova
NOVN,"Novan, Inc.",0.405,27281503.08,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/novn
NOVT,Novanta Inc.,79.95,2805541040.0,,,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/novt
NOW,"ServiceNow, Inc.",302.46,57406908000.0,,2012.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/now
NP,"Neenah, Inc.",43.8,735432046.8,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/np
NPA,New Providence Acquisition Corp.,9.84,282900000.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/npa
NPAUU,New Providence Acquisition Corp.,10.45,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/npauu
NPAWW,New Providence Acquisition Corp.,0.45,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/npaww
NPK,"National Presto Industries, Inc.",88.55,623043998.5,,,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/npk
NPN,Nuveen Pennsylvania Municipal Value Fund,13.0398,15897524.33,,2009.0,,,https://old.nasdaq.com/symbol/npn
NPO,EnPro Industries,39.49,812808769.5,,,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/npo
NPTN,NeoPhotonics Corporation,8.4,408546818.4,,2011.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/nptn
NPV,Nuveen Virginia Quality Municipal Income Fund,12.83,229377909.0,,1993.0,,,https://old.nasdaq.com/symbol/npv
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,13.11,490095613.6,,1991.0,,,https://old.nasdaq.com/symbol/nqp
NR,"Newpark Resources, Inc.",1.02,91695598.92,,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nr
NRBO,"NeuroBo Pharmaceuticals, Inc.",12.8,200669529.6,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nrbo
NRC,National Research Corporation,51.34,1289090515.0,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/nrc
NREF,"NexPoint Real Estate Finance, Inc.",11.02,55100000.0,,2020.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nref
NRG,"NRG Energy, Inc.",31.03,7774312271.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nrg
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund,7.01,313396070.0,,2019.0,,,https://old.nasdaq.com/symbol/nrgx
NRIM,Northrim BanCorp Inc,21.6,139540406.4,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/nrim
NRK,Nuveen New York AMT-Free Quality Municipal,12.41,1082590123.0,,2002.0,,,https://old.nasdaq.com/symbol/nrk
NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc.",3.19,151268747.3,,2003.0,,,https://old.nasdaq.com/symbol/nro
NRP,Natural Resource Partners LP,14.13,173250741.9,,2002.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/nrp
NRT,North European Oil Royality Trust,2.91,26744616.9,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nrt
NRUC,National Rural Utilities Cooperative Finance Corporation,26.75,0.0,,2019.0,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/nruc
NRZ,New Residential Investment Corp.,5.02,2086070136.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz
NRZ^A,New Residential Investment Corp.,16.2,0.0,,,,,https://old.nasdaq.com/symbol/nrz^a
NRZ^B,New Residential Investment Corp.,14.66,0.0,,,,,https://old.nasdaq.com/symbol/nrz^b
NRZ^C,New Residential Investment Corp.,13.57,0.0,,,,,https://old.nasdaq.com/symbol/nrz^c
NS,Nustar Energy L.P.,9.26,1010999707.0,,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/ns
NS^A,Nustar Energy L.P.,14.84,0.0,,,,,https://old.nasdaq.com/symbol/ns^a
NS^B,Nustar Energy L.P.,12.872,0.0,,,,,https://old.nasdaq.com/symbol/ns^b
NS^C,Nustar Energy L.P.,15.15,0.0,,,,,https://old.nasdaq.com/symbol/ns^c
NSA,National Storage Affiliates Trust,27.28,1855782343.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa
NSA^A,National Storage Affiliates Trust,25.42,0.0,,,,,https://old.nasdaq.com/symbol/nsa^a
NSC,Norfolk Southern Corporation,153.7,39516972870.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/nsc
NSCO,"Nesco Holdings, Inc.",2.35,115229672.1,,2017.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco
NSCO.WS,"Nesco Holdings, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/nsco.ws
NSEC,"National Security Group, Inc.",15.45,39098975.1,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/nsec
NSIT,"Insight Enterprises, Inc.",48.58,1724312705.0,,1995.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/nsit
NSL,Nuveen Senior Income Fund,4.48,172979394.6,,1999.0,,,https://old.nasdaq.com/symbol/nsl
NSP,"Insperity, Inc.",40.48,1568133751.0,,,Technology,Professional Services,https://old.nasdaq.com/symbol/nsp
NSPR,InspireMD Inc.,0.7837,3400403.767,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nspr
NSPR.WS,InspireMD Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/nspr.ws
NSPR.WS.B,InspireMD Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/nspr.ws.b
NSS,"NuStar Logistics, L.P.",17.3,0.0,,,,,https://old.nasdaq.com/symbol/nss
NSSC,"NAPCO Security Technologies, Inc.",16.65,305460517.1,,,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/nssc
NSTG,"NanoString Technologies, Inc.",28.48,1053764699.0,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/nstg
NSYS,Nortech Systems Incorporated,3.84,10208866.56,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/nsys
NTAP,"NetApp, Inc.",40.95,9057199338.0,,1995.0,Technology,Electronic Components,https://old.nasdaq.com/symbol/ntap
NTB,Bank of N.T. Butterfield & Son Limited (The),18.42,1019716796.0,,2016.0,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb
NTCO,Natura &Co Holding S.A.,12.62,7517596278.0,,2020.0,,,https://old.nasdaq.com/symbol/ntco
NTCT,"NetScout Systems, Inc.",25.52,1884785240.0,,1999.0,Technology,EDP Services,https://old.nasdaq.com/symbol/ntct
NTEC,Intec Pharma Ltd.,0.2383,12623604.11,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ntec
NTES,"NetEase, Inc.",348.83,25449245317.0,72956011.0,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ntes
NTEST,NASDAQ TEST STOCK,25.09,0.0,,,,,https://old.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,,0.0,,,,,https://old.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,,0.0,,,,,https://old.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,,0.0,,,,,https://old.nasdaq.com/symbol/ntest.c
NTG,"Tortoise Midstream Energy Fund, Inc.",1.28,80908800.0,,2010.0,,,https://old.nasdaq.com/symbol/ntg
NTGN,"Neon Therapeutics, Inc.",2.48,71751305.44,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/ntgn
NTGR,"NETGEAR, Inc.",24.93,734288170.1,,2003.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/ntgr
NTIC,Northern Technologies International Corporation,7.0,63680652.0,,,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/ntic
NTIP,"Network-1 Technologies, Inc.",2.28,54795053.04,,,Miscellaneous,Multi-Sector Companies,https://old.nasdaq.com/symbol/ntip
NTLA,"Intellia Therapeutics, Inc.",14.32,723269991.9,,2016.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/ntla
NTN,"NTN Buzztime, Inc.",1.15,3351955.6,,,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/ntn
NTNX,"Nutanix, Inc.",16.85,3279911509.0,,2016.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ntnx
NTP,Nam Tai Property Inc.,4.95,191886705.5,,,Finance,Real Estate,https://old.nasdaq.com/symbol/ntp
NTR,Nutrien Ltd.,35.74,20366459872.0,,2018.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/ntr
NTRA,"Natera, Inc.",34.98,2751419097.0,,2015.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ntra
NTRP,"Neurotrope, Inc.",1.2,23697993.6,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ntrp
NTRS,Northern Trust Corporation,79.33,16601137783.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ntrs
NTRSO,Northern Trust Corporation,25.02,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ntrso
NTUS,Natus Medical Incorporated,23.9,815112272.4,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/ntus
NTWK,NetSol Technologies Inc.,2.43,28559943.09,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ntwk
NTZ,"Natuzzi, S.p.A.",0.546,5989952.514,,1993.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/ntz
NUAN,"Nuance Communications, Inc.",18.97,5366377431.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/nuan
NUE,Nucor Corporation,36.53,11000334718.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nue
NUM,Nuveen Michigan Quality Municipal Income Fund,13.27,268410803.8,,1991.0,,,https://old.nasdaq.com/symbol/num
NUO,Nuveen Ohio Quality Municipal Income Fund,14.42,264130491.1,,1991.0,,,https://old.nasdaq.com/symbol/nuo
NURO,"NeuroMetrix, Inc.",3.02,4385716.48,,2004.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nuro
NUROW,"NeuroMetrix, Inc.",0.43,0.0,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nurow
NUS,"Nu Skin Enterprises, Inc.",23.91,1258543043.0,,1996.0,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus
NUV,Nuveen AMT-Free Municipal Value Fund,9.73,2013692311.0,,1987.0,,,https://old.nasdaq.com/symbol/nuv
NUVA,"NuVasive, Inc.",56.87,2910167791.0,,2004.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nuva
NUW,Nuveen AMT-Free Municipal Value Fund,15.15,235068642.3,,2009.0,,,https://old.nasdaq.com/symbol/nuw
NVAX,"Novavax, Inc.",23.8,1226386416.0,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/nvax
NVCN,Neovasc Inc.,2.42,26942631.98,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvcn
NVCR,NovoCure Limited,74.41,7414253251.0,,2015.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvcr
NVDA,NVIDIA Corporation,287.05,175675000000.0,,1999.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/nvda
NVEC,NVE Corporation,51.0,247146510.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/nvec
NVEE,"NV5 Global, Inc.",41.58,536118382.8,,2013.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/nvee
NVFY,"Nova Lifestyle, Inc",1.05,5812199.4,,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/nvfy
NVG,Nuveen AMT-Free Municipal Credit Income Fund,14.54,3102407710.0,,2002.0,,,https://old.nasdaq.com/symbol/nvg
NVGS,Navigator Holdings Ltd.,5.69,317653604.4,,2013.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nvgs
NVIV,InVivo Therapeutics Holdings Corp.,1.48,2290039.52,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nviv
NVMI,Nova Measuring Instruments Ltd.,36.66,1028339395.0,,2000.0,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/nvmi
NVO,Novo Nordisk A/S,64.11,150330000000.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvo
NVR,"NVR, Inc.",2846.86,10499319320.0,,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nvr
NVRO,Nevro Corp.,117.5,3958513195.0,,2014.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro
NVS,Novartis AG,89.78,203352000000.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvs
NVST,Envista Holdings Corporation,17.35,2762076625.0,,2019.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvst
NVT,nVent Electric plc,17.26,2934704337.0,,2018.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/nvt
NVTA,Invitae Corporation,15.39,1916054600.0,,2015.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/nvta
NVUS,"Novus Therapeutics, Inc.",0.4579,7358252.44,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvus
NWBI,"Northwest Bancshares, Inc.",10.21,1091798468.0,,2009.0,Finance,Major Banks,https://old.nasdaq.com/symbol/nwbi
NWE,NorthWestern Corporation,58.3,2943853545.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nwe
NWFL,Norwood Financial Corp.,22.11,139968703.7,,,Finance,Major Banks,https://old.nasdaq.com/symbol/nwfl
NWGI,"Newgioco Group, Inc.",3.3171,35570248.48,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/nwgi
NWHM,New Home Company Inc. (The),1.87,37581332.03,,2014.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nwhm
NWL,Newell Brands Inc.,12.78,5725107311.0,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/nwl
NWLI,"National Western Life Group, Inc.",184.07,669282201.4,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/nwli
NWN,Northwest Natural Holding Company,61.4,1871718091.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nwn
NWPX,Northwest Pipe Company,23.47,228852473.0,,1995.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nwpx
NWS,News Corporation,9.02,5306160835.0,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nws
NWSA,News Corporation,8.77,5159094293.0,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nwsa
NX,Quanex Building Products Corporation,10.37,341670500.8,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/nx
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,14.9,94643488.8,,1992.0,,,https://old.nasdaq.com/symbol/nxc
NXE,Nexgen Energy Ltd.,1.25,450313213.8,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nxe
NXGN,"NextGen Healthcare, Inc.",10.86,713515694.5,,,Technology,EDP Services,https://old.nasdaq.com/symbol/nxgn
NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.3,552060097.4,,2001.0,,,https://old.nasdaq.com/symbol/nxj
NXMD,"Nexeon Medsystems, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/nxmd
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,12.69,49806917.55,,1992.0,,,https://old.nasdaq.com/symbol/nxn
NXP,Nuveen Select Tax Free Income Portfolio,15.095,250241679.7,,1992.0,,,https://old.nasdaq.com/symbol/nxp
NXPI,NXP Semiconductors N.V.,86.7,24189396931.0,,2010.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/nxpi
NXQ,Nuveen Select Tax Free Income Portfolio II,14.42,255431943.3,,1992.0,,,https://old.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,15.53,202597546.8,,1992.0,,,https://old.nasdaq.com/symbol/nxr
NXRT,"NexPoint Residential Trust, Inc.",27.84,704524413.1,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt
NXST,"Nexstar Media Group, Inc.",61.75,2831829559.0,,2003.0,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/nxst
NXTC,"NextCure, Inc.",36.81,1012625063.0,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nxtc
NXTD,NXT-ID Inc.,0.3701,11224444.98,,,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/nxtd
NXTG,First Trust Indxx NextG ETF,49.92,316992099.8,,,,,https://old.nasdaq.com/symbol/nxtg
NYCB,"New York Community Bancorp, Inc.",9.97,4658995915.0,,,Finance,Banks,https://old.nasdaq.com/symbol/nycb
NYCB^A,"New York Community Bancorp, Inc.",24.25,0.0,,,,,https://old.nasdaq.com/symbol/nycb^a
NYCB^U,"New York Community Bancorp, Inc.",46.03,0.0,,,,,https://old.nasdaq.com/symbol/nycb^u
NYMT,"New York Mortgage Trust, Inc.",2.01,758710971.5,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nymt
NYMTM,"New York Mortgage Trust, Inc.",15.2,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nymtm
NYMTN,"New York Mortgage Trust, Inc.",15.19,82026000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nymtn
NYMTO,"New York Mortgage Trust, Inc.",15.9,57240000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nymto
NYMTP,"New York Mortgage Trust, Inc.",15.2,45600000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nymtp
NYMX,Nymox Pharmaceutical Corporation,2.54,180895513.2,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/nymx
NYT,New York Times Company (The),31.04,5148066908.0,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt
NYV,Nuveen New York Municipal Value Fund 2,13.37,31414312.44,,2009.0,,,https://old.nasdaq.com/symbol/nyv
NZF,Nuveen Municipal Credit Income Fund,14.01,1991183943.0,,2007.0,,,https://old.nasdaq.com/symbol/nzf
O,Realty Income Corporation,50.87,17468656260.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/o
OAC,Oaktree Acquisition Corp.,9.85,247789062.5,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/oac
OAC.U,Oaktree Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/oac.u
OAC.WS,Oaktree Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/oac.ws
OAK^A,"Oaktree Capital Group, LLC",25.29,0.0,,,,,https://old.nasdaq.com/symbol/oak^a
OAK^B,"Oaktree Capital Group, LLC",25.215,0.0,,,,,https://old.nasdaq.com/symbol/oak^b
OAS,Oasis Petroleum Inc.,0.2621,84848714.34,,2010.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/oas
